"177","<0x8637-P-05>","[0x8637]","5","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"178","<0x8637-P-06>","[0x8637]","6","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
"179","<0x8637-P-07>","[0x8637]","7","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
"180","<0x8637-P-08>","[0x8637]","8","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
"181","<0x8637-P-09>","[0x8637]","9","T500BANK1____1IP","BANK1","500BANK1____1","Transformer Bank #1","Phasor","Transformer",500,"1","Current","Pos. Seq"
"182","<0x8637-P-10>","[0x8637]","10","L500LOWITZ___2IP","LOWITZ","500LOWITZ___2","Lowitz","Phasor","Line",500,"2","Current","Pos. Seq"
"183","<0x8637-P-11>","[0x8637]","11","L500LITMCE___2IP","LITMCE","500LITMCE___2","Litomerice","Phasor","Line",500,"2","Current","Pos. Seq"
"184","<0x8637-A-01>","[0x8637]","1","A500BANK1____1MW","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Real",""
"185","<0x8637-A-02>","[0x8637]","2","A500BANK1____1MV","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Reactive",""
"186","<0x8637-A-03>","[0x8637]","3","A500LOWITZ___2MW","LOWITZ","500LOWITZ___2","Lowitz","Analog","Analog",500,"2","Power-Real",""
"187","<0x8637-A-04>","[0x8637]","4","A500LOWITZ___2MV","LOWITZ","500LOWITZ___2","Lowitz","Analog","Analog",500,"2","Power-Reactive",""
"188","<0x8637-A-05>","[0x8637]","5","A500LITMCE___2MW","LITMCE","500LITMCE___2","Litomerice","Analog","Analog",500,"2","Power-Real",""
"189","<0x8637-A-06>","[0x8637]","6","A500LITMCE___2MV","LITMCE","500LITMCE___2","Litomerice","Analog","Analog",500,"2","Power-Reactive",""
"190","<0x8637-F-01>","[0x8637]","1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
"191","<0x8637-F-02>","[0x8637]","2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
"192","<0x853a-P-01>","[0x853a]","1","B230SECT1____1VP","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Pos. Seq"
"193","<0x853a-P-02>","[0x853a]","2","B230SECT1____1VA","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase A"
"194","<0x853a-P-03>","[0x853a]","3","B230SECT1____1VB","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase B"
"195","<0x853a-P-04>","[0x853a]","4","B230SECT1____1VC","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase C"
"196","<0x853a-P-05>","[0x853a]","5","B230SECT2____1VP","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Pos. Seq"
"197","<0x853a-P-06>","[0x853a]","6","B230SECT2____1VA","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase A"
"198","<0x853a-P-07>","[0x853a]","7","B230SECT2____1VB","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase B"
"199","<0x853a-P-08>","[0x853a]","8","B230SECT2____1VC","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase C"
"200","<0x853a-P-09>","[0x853a]","9","L230CHIS_PH__1IP","CHIS_PH","230CHIS_PH__1","Chisinau Powerhouse","Phasor","Line",230,"1","Current","Pos. Seq"
"201","<0x853a-P-10>","[0x853a]","10","L230G_TITON__2IP","G_TITON","230G_TITON__2","Grand Titon","Phasor","Line",230,"2","Current","Pos. Seq"
"202","<0x853a-P-11>","[0x853a]","11","L230CHIS_PH__2IP","CHIS_PH","230CHIS_PH__2","Chisinau Powerhouse","Phasor","Line",230,"2","Current","Pos. Seq"
"203","<0x853a-P-12>","[0x853a]","12","L230BUS TIE__1IP","BUS TIE","230BUS TIE__1","Bus Tie","Phasor","Line",230,"1","Current","Pos. Seq"
"204","<0x853a-P-13>","[0x853a]","13","L230SNOWDNIA_3IP","SNOWDNIA","230SNOWDNIA_3","Snowdonia","Phasor","Line",230,"3","Current","Pos. Seq"
"205","<0x853a-A-01>","[0x853a]","1","A230CHIS_PH__1MW","CHIS_PH","230CHIS_PH__1","Chisinau Powerhouse","Analog","Analog",230,"1","Power-Real",""
"206","<0x853a-A-02>","[0x853a]","2","A230CHIS_PH__1MV","CHIS_PH","230CHIS_PH__1","Chisinau Powerhouse","Analog","Analog",230,"1","Power-Reactive",""
"207","<0x853a-A-03>","[0x853a]","3","A230G_TITON__2MW","G_TITON","230G_TITON__2","Grand Titon","Analog","Analog",230,"2","Power-Real",""
"208","<0x853a-A-04>","[0x853a]","4","A230G_TITON__2MV","G_TITON","230G_TITON__2","Grand Titon","Analog","Analog",230,"2","Power-Reactive",""
"209","<0x853a-A-05>","[0x853a]","5","A230CHIS_PH__2MW","CHIS_PH","230CHIS_PH__2","Chisinau Powerhouse","Analog","Analog",230,"2","Power-Real",""
"210","<0x853a-A-06>","[0x853a]","6","A230CHIS_PH__2MV","CHIS_PH","230CHIS_PH__2","Chisinau Powerhouse","Analog","Analog",230,"2","Power-Reactive",""
"211","<0x853a-A-07>","[0x853a]","7","A230BUS TIE__1MW","BUS TIE","230BUS TIE__1","Bus Tie","Analog","Analog",230,"1","Power-Real",""
"212","<0x853a-A-08>","[0x853a]","8","A230BUS TIE__1MV","BUS TIE","230BUS TIE__1","Bus Tie","Analog","Analog",230,"1","Power-Reactive",""
"213","<0x853a-A-09>","[0x853a]","9","A230SNOWDNIA_3MW","SNOWDNIA","230SNOWDNIA_3","Snowdonia","Analog","Analog",230,"3","Power-Real",""
"214","<0x853a-A-10>","[0x853a]","10","A230SNOWDNIA_3MV","SNOWDNIA","230SNOWDNIA_3","Snowdonia","Analog","Analog",230,"3","Power-Reactive",""
"215","<0x853a-F-01>","[0x853a]","1","A230FREQ_____1F_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","Frequency",""
"216","<0x853a-F-02>","[0x853a]","2","A230FREQ_____1R_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","ROCOF",""
"217","<0x86a7-P-01>","[0x86a7]","1","B230SECT1____1VP","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Pos. Seq"
"218","<0x86a7-P-02>","[0x86a7]","2","B230SECT1____1VA","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase A"
"219","<0x86a7-P-03>","[0x86a7]","3","B230SECT1____1VB","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase B"
"220","<0x86a7-P-04>","[0x86a7]","4","B230SECT1____1VC","SECT1","230SECT1____1","Section #1","Phasor","Bus",230,"1","Voltage","Phase C"
"221","<0x86a7-P-05>","[0x86a7]","5","B230SECT2____1VP","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Pos. Seq"
"222","<0x86a7-P-06>","[0x86a7]","6","B230SECT2____1VA","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase A"
"223","<0x86a7-P-07>","[0x86a7]","7","B230SECT2____1VB","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase B"
"224","<0x86a7-P-08>","[0x86a7]","8","B230SECT2____1VC","SECT2","230SECT2____1","Section #2","Phasor","Bus",230,"1","Voltage","Phase C"
"225","<0x86a7-P-09>","[0x86a7]","9","L230G_TITON__1IP","G_TITON","230G_TITON__1","Grand Titon","Phasor","Line",230,"1","Current","Pos. Seq"
"226","<0x86a7-P-10>","[0x86a7]","10","L230CHIS_PH__3IP","CHIS_PH","230CHIS_PH__3","Chisinau Powerhouse","Phasor","Line",230,"3","Current","Pos. Seq"
"227","<0x86a7-P-11>","[0x86a7]","11","L230CHIS_BK__1IP","CHIS_BK","230CHIS_BK__1","Chisinau Brking Rest","Phasor","Line",230,"1","Current","Pos. Seq"
"228","<0x86a7-P-12>","[0x86a7]","12","L230BUS TIE__2IP","BUS TIE","230BUS TIE__2","Bus Tie","Phasor","Line",230,"2","Current","Pos. Seq"
"229","<0x86a7-P-13>","[0x86a7]","13","L230SNOWDNIA_4IP","SNOWDNIA","230SNOWDNIA_4","Snowdonia","Phasor","Line",230,"4","Current","Pos. Seq"
"230","<0x86a7-P-14>","[0x86a7]","14","L230CHIS_PH__4IP","CHIS_PH","230CHIS_PH__4","Chisinau Powerhouse","Phasor","Line",230,"4","Current","Pos. Seq"
"231","<0x86a7-A-01>","[0x86a7]","1","A230G_TITON__1MW","G_TITON","230G_TITON__1","Grand Titon","Analog","Analog",230,"1","Power-Real",""
"232","<0x86a7-A-02>","[0x86a7]","2","A230G_TITON__1MV","G_TITON","230G_TITON__1","Grand Titon","Analog","Analog",230,"1","Power-Reactive",""
"233","<0x86a7-A-03>","[0x86a7]","3","A230CHIS_PH__3MW","CHIS_PH","230CHIS_PH__3","Chisinau Powerhouse","Analog","Analog",230,"3","Power-Real",""
"234","<0x86a7-A-04>","[0x86a7]","4","A230CHIS_PH__3MV","CHIS_PH","230CHIS_PH__3","Chisinau Powerhouse","Analog","Analog",230,"3","Power-Reactive",""
"235","<0x86a7-A-05>","[0x86a7]","5","A230CHIS_BK__1MW","CHIS_BK","230CHIS_BK__1","Chisinau Brking Rest","Analog","Analog",230,"1","Power-Real",""
"236","<0x86a7-A-06>","[0x86a7]","6","A230CHIS_BK__1MV","CHIS_BK","230CHIS_BK__1","Chisinau Brking Rest","Analog","Analog",230,"1","Power-Reactive",""
"237","<0x86a7-A-07>","[0x86a7]","7","A230BUS TIE__2MW","BUS TIE","230BUS TIE__2","Bus Tie","Analog","Analog",230,"2","Power-Real",""
"238","<0x86a7-A-08>","[0x86a7]","8","A230BUS TIE__2MV","BUS TIE","230BUS TIE__2","Bus Tie","Analog","Analog",230,"2","Power-Reactive",""
"239","<0x86a7-A-09>","[0x86a7]","9","A230SNOWDNIA_4MW","SNOWDNIA","230SNOWDNIA_4","Snowdonia","Analog","Analog",230,"4","Power-Real",""
"240","<0x86a7-A-10>","[0x86a7]","10","A230SNOWDNIA_4MV","SNOWDNIA","230SNOWDNIA_4","Snowdonia","Analog","Analog",230,"4","Power-Reactive",""
"241","<0x86a7-A-11>","[0x86a7]","11","A230CHIS_PH__4MW","CHIS_PH","230CHIS_PH__4","Chisinau Powerhouse","Analog","Analog",230,"4","Power-Real",""
"242","<0x86a7-A-12>","[0x86a7]","12","A230CHIS_PH__4MV","CHIS_PH","230CHIS_PH__4","Chisinau Powerhouse","Analog","Analog",230,"4","Power-Reactive",""
"243","<0x86a7-F-01>","[0x86a7]","1","A230FREQ_____1F_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","Frequency",""
"244","<0x86a7-F-02>","[0x86a7]","2","A230FREQ_____1R_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","ROCOF",""
"245","<0x8538-P-01>","[0x8538]","1","B500EAST_____1VP","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"246","<0x8538-P-02>","[0x8538]","2","B500EAST_____1VA","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase A"
"247","<0x8538-P-03>","[0x8538]","3","B500EAST_____1VB","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase B"
"248","<0x8538-P-04>","[0x8538]","4","B500EAST_____1VC","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase C"
"249","<0x8538-P-05>","[0x8538]","5","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"250","<0x8538-P-06>","[0x8538]","6","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
"251","<0x8538-P-07>","[0x8538]","7","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
"252","<0x8538-P-08>","[0x8538]","8","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
"253","<0x8538-P-09>","[0x8538]","9","T500BANK3____1IP","BANK3","500BANK3____1","Transformer Bank #3","Phasor","Transformer",500,"1","Current","Pos. Seq"
"254","<0x8538-P-10>","[0x8538]","10","L500G_TITON__3IP","G_TITON","500G_TITON__3","Grand Titon","Phasor","Line",500,"3","Current","Pos. Seq"
"255","<0x8538-P-11>","[0x8538]","11","L500CHIS_PH__5IP","CHIS_PH","500CHIS_PH__5","Chisinau Powerhouse","Phasor","Line",500,"5","Current","Pos. Seq"
"256","<0x8538-P-12>","[0x8538]","12","L500SICKLA___1IP","SICKLA","500SICKLA___1","Sickla","Phasor","Line",500,"1","Current","Pos. Seq"
"257","<0x8538-P-13>","[0x8538]","13","L500CHIS_PH__6IP","CHIS_PH","500CHIS_PH__6","Chisinau Powerhouse","Phasor","Line",500,"6","Current","Pos. Seq"
"258","<0x8538-P-14>","[0x8538]","14","L500MONROVIA_1IP","MONROVIA","500MONROVIA_1","Monrovia","Phasor","Line",500,"1","Current","Pos. Seq"
"259","<0x8538-A-01>","[0x8538]","1","A500BANK3____1MW","BANK3","500BANK3____1","Transformer Bank #3","Analog","Analog",500,"1","Power-Real",""
"260","<0x8538-A-02>","[0x8538]","2","A500BANK3____1MV","BANK3","500BANK3____1","Transformer Bank #3","Analog","Analog",500,"1","Power-Reactive",""
"261","<0x8538-A-03>","[0x8538]","3","A500G_TITON__3MW","G_TITON","500G_TITON__3","Grand Titon","Analog","Analog",500,"3","Power-Real",""
"262","<0x8538-A-04>","[0x8538]","4","A500G_TITON__3MV","G_TITON","500G_TITON__3","Grand Titon","Analog","Analog",500,"3","Power-Reactive",""
"263","<0x8538-A-05>","[0x8538]","5","A500CHIS_PH__5MW","CHIS_PH","500CHIS_PH__5","Chisinau Powerhouse","Analog","Analog",500,"5","Power-Real",""
"264","<0x8538-A-06>","[0x8538]","6","A500CHIS_PH__5MV","CHIS_PH","500CHIS_PH__5","Chisinau Powerhouse","Analog","Analog",500,"5","Power-Reactive",""
"265","<0x8538-A-07>","[0x8538]","7","A500SICKLA___1MW","SICKLA","500SICKLA___1","Sickla","Analog","Analog",500,"1","Power-Real",""
"266","<0x8538-A-08>","[0x8538]","8","A500SICKLA___1MV","SICKLA","500SICKLA___1","Sickla","Analog","Analog",500,"1","Power-Reactive",""
"267","<0x8538-A-09>","[0x8538]","9","A500CHIS_PH__6MW","CHIS_PH","500CHIS_PH__6","Chisinau Powerhouse","Analog","Analog",500,"6","Power-Real",""
"268","<0x8538-A-10>","[0x8538]","10","A500CHIS_PH__6MV","CHIS_PH","500CHIS_PH__6","Chisinau Powerhouse","Analog","Analog",500,"6","Power-Reactive",""
"269","<0x8538-A-11>","[0x8538]","11","A500MONROVIA_1MW","MONROVIA","500MONROVIA_1","Monrovia","Analog","Analog",500,"1","Power-Real",""
"270","<0x8538-A-12>","[0x8538]","12","A500MONROVIA_1MV","MONROVIA","500MONROVIA_1","Monrovia","Analog","Analog",500,"1","Power-Reactive",""
"271","<0x8538-F-01>","[0x8538]","1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
"272","<0x8538-F-02>","[0x8538]","2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
"273","<0x8500-P-01>","[0x8500]","1","B500EAST_____1VP","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"274","<0x8500-P-02>","[0x8500]","2","B500EAST_____1VA","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase A"
"275","<0x8500-P-03>","[0x8500]","3","B500EAST_____1VB","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase B"
"276","<0x8500-P-04>","[0x8500]","4","B500EAST_____1VC","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase C"
"277","<0x8500-P-05>","[0x8500]","5","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"278","<0x8500-P-06>","[0x8500]","6","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
"279","<0x8500-P-07>","[0x8500]","7","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
"280","<0x8500-P-08>","[0x8500]","8","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
"281","<0x8500-P-09>","[0x8500]","9","L500MONROVIA_2IP","MONROVIA","500MONROVIA_2","Monrovia","Phasor","Line",500,"2","Current","Pos. Seq"
"282","<0x8500-P-10>","[0x8500]","10","L500INGSTR___2IP","INGSTR","500INGSTR___2","Ingelmunster","Phasor","Line",500,"2","Current","Pos. Seq"
"283","<0x8500-P-11>","[0x8500]","11","L500INGSTR___1IP","INGSTR","500INGSTR___1","Ingelmunster","Phasor","Line",500,"1","Current","Pos. Seq"
"284","<0x8500-P-12>","[0x8500]","12","L500MONROVIA_1IP","MONROVIA","500MONROVIA_1","Monrovia","Phasor","Line",500,"1","Current","Pos. Seq"
"285","<0x8500-P-13>","[0x8500]","13","T500BANK1____1IP","BANK1","500BANK1____1","Transformer Bank #1","Phasor","Transformer",500,"1","Current","Pos. Seq"
"286","<0x8500-P-14>","[0x8500]","14","T500BANK2____1IP","BANK2","500BANK2____1","Transformer Bank #2","Phasor","Transformer",500,"1","Current","Pos. Seq"
"287","<0x8500-A-01>","[0x8500]","1","A500MONROVIA_2MW","MONROVIA","500MONROVIA_2","Monrovia","Analog","Analog",500,"2","Power-Real",""
"288","<0x8500-A-02>","[0x8500]","2","A500MONROVIA_2MV","MONROVIA","500MONROVIA_2","Monrovia","Analog","Analog",500,"2","Power-Reactive",""
"289","<0x8500-A-03>","[0x8500]","3","A500INGSTR___2MW","INGSTR","500INGSTR___2","Ingelmunster","Analog","Analog",500,"2","Power-Real",""
"290","<0x8500-A-04>","[0x8500]","4","A500INGSTR___2MV","INGSTR","500INGSTR___2","Ingelmunster","Analog","Analog",500,"2","Power-Reactive",""
"291","<0x8500-A-05>","[0x8500]","5","A500INGSTR___1MW","INGSTR","500INGSTR___1","Ingelmunster","Analog","Analog",500,"1","Power-Real",""
"292","<0x8500-A-06>","[0x8500]","6","A500INGSTR___1MV","INGSTR","500INGSTR___1","Ingelmunster","Analog","Analog",500,"1","Power-Reactive",""
"293","<0x8500-A-07>","[0x8500]","7","A500MONROVIA_1MW","MONROVIA","500MONROVIA_1","Monrovia","Analog","Analog",500,"1","Power-Real",""
"294","<0x8500-A-08>","[0x8500]","8","A500MONROVIA_1MV","MONROVIA","500MONROVIA_1","Monrovia","Analog","Analog",500,"1","Power-Reactive",""
"295","<0x8500-A-09>","[0x8500]","9","A500BANK1____1MW","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Real",""
"296","<0x8500-A-10>","[0x8500]","10","A500BANK1____1MV","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Reactive",""
"297","<0x8500-A-11>","[0x8500]","11","A500BANK2____1MW","BANK2","500BANK2____1","Transformer Bank #2","Analog","Analog",500,"1","Power-Real",""
"298","<0x8500-A-12>","[0x8500]","12","A500BANK2____1MV","BANK2","500BANK2____1","Transformer Bank #2","Analog","Analog",500,"1","Power-Reactive",""
"299","<0x8500-F-01>","[0x8500]","1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
"300","<0x8500-F-02>","[0x8500]","2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
"301","<0x8550-P-01>","[0x8550]","1","B500NORTH____1VP","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"302","<0x8550-P-02>","[0x8550]","2","B500NORTH____1VA","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase A"
"303","<0x8550-P-03>","[0x8550]","3","B500NORTH____1VB","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase B"
"304","<0x8550-P-04>","[0x8550]","4","B500NORTH____1VC","NORTH","500NORTH____1","N","Phasor","Bus",500,"1","Voltage","Phase C"
"305","<0x8550-P-05>","[0x8550]","5","B500SOUTH____1VP","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"306","<0x8550-P-06>","[0x8550]","6","B500SOUTH____1VA","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase A"
"307","<0x8550-P-07>","[0x8550]","7","B500SOUTH____1VB","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase B"
"308","<0x8550-P-08>","[0x8550]","8","B500SOUTH____1VC","SOUTH","500SOUTH____1","S","Phasor","Bus",500,"1","Voltage","Phase C"
"309","<0x8550-P-09>","[0x8550]","9","L500SCHWERIN_1IP","SCHWERIN","500SCHWERIN_1","Schwerin","Phasor","Line",500,"1","Current","Pos. Seq"
"310","<0x8550-P-10>","[0x8550]","10","C500G1_______1IP","G1","500G1_______1","Capacitor Group #1","Phasor","Capacator",500,"1","Current","Pos. Seq"
"311","<0x8550-P-11>","[0x8550]","11","L500MAPL_CRO_1IP","MAPL_CRO","500MAPL_CRO_1","Maple Cross","Phasor","Line",500,"1","Current","Pos. Seq"
"312","<0x8550-P-12>","[0x8550]","12","L500MONROVIA_1IP","MONROVIA","500MONROVIA_1","Monrovia","Phasor","Line",500,"1","Current","Pos. Seq"
"313","<0x8550-P-13>","[0x8550]","13","L500RAVELS___1IP","RAVELS","500RAVELS___1","Ravels","Phasor","Line",500,"1","Current","Pos. Seq"
"314","<0x8550-P-14>","[0x8550]","14","C500G2_______1IP","G2","500G2_______1","Capacitor Group #2","Phasor","Capacator",500,"1","Current","Pos. Seq"
"315","<0x8550-A-01>","[0x8550]","1","A500SCHWERIN_1MW","SCHWERIN","500SCHWERIN_1","Schwerin","Analog","Analog",500,"1","Power-Real",""
"316","<0x8550-A-02>","[0x8550]","2","A500SCHWERIN_1MV","SCHWERIN","500SCHWERIN_1","Schwerin","Analog","Analog",500,"1","Power-Reactive",""
"317","<0x8550-A-03>","[0x8550]","3","A500CAPG1____1MW","CAPG1","500CAPG1____1","Cap Grp #01","Analog","Analog",500,"1","Power-Real",""
"318","<0x8550-A-04>","[0x8550]","4","A500CAPG1____1MV","CAPG1","500CAPG1____1","Cap Grp #01","Analog","Analog",500,"1","Power-Reactive",""
"319","<0x8550-A-05>","[0x8550]","5","A500MAPL_CRO_1MW","MAPL_CRO","500MAPL_CRO_1","Maple Cross","Analog","Analog",500,"1","Power-Real",""
"320","<0x8550-A-06>","[0x8550]","6","A500MAPL_CRO_1MV","MAPL_CRO","500MAPL_CRO_1","Maple Cross","Analog","Analog",500,"1","Power-Reactive",""
"321","<0x8550-A-07>","[0x8550]","7","A500MONROVIA_1MW","MONROVIA","500MONROVIA_1","Monrovia","Analog","Analog",500,"1","Power-Real",""
"322","<0x8550-A-08>","[0x8550]","8","A500MONROVIA_1MV","MONROVIA","500MONROVIA_1","Monrovia","Analog","Analog",500,"1","Power-Reactive",""
"323","<0x8550-A-09>","[0x8550]","9","A500RAVELS___1MW","RAVELS","500RAVELS___1","Ravels","Analog","Analog",500,"1","Power-Real",""
"324","<0x8550-A-10>","[0x8550]","10","A500RAVELS___1MV","RAVELS","500RAVELS___1","Ravels","Analog","Analog",500,"1","Power-Reactive",""
"325","<0x8550-A-11>","[0x8550]","11","A500CAPG2____1MW","CAPG2","500CAPG2____1","Cap Grp #02","Analog","Analog",500,"1","Power-Real",""
"326","<0x8550-A-12>","[0x8550]","12","A500CAPG2____1MV","CAPG2","500CAPG2____1","Cap Grp #02","Analog","Analog",500,"1","Power-Reactive",""
"327","<0x8550-F-01>","[0x8550]","1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
"328","<0x8550-F-02>","[0x8550]","2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
"329","<0x850a-P-01>","[0x850a]","1","B500EAST_____1VP","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"330","<0x850a-P-02>","[0x850a]","2","B500EAST_____1VA","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase A"
"331","<0x850a-P-03>","[0x850a]","3","B500EAST_____1VB","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase B"
"332","<0x850a-P-04>","[0x850a]","4","B500EAST_____1VC","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase C"
"333","<0x850a-P-05>","[0x850a]","5","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
"334","<0x850a-P-06>","[0x850a]","6","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
"335","<0x850a-P-07>","[0x850a]","7","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
"336","<0x850a-P-08>","[0x850a]","8","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
"337","<0x850a-P-09>","[0x850a]","9","L500TAFERS___1IP","TAFERS","500TAFERS___1","Tafers","Phasor","Line",500,"1","Current","Pos. Seq"
"338","<0x850a-P-10>","[0x850a]","10","L500BRODNICA_1IP","BRODNICA","500BRODNICA_1","Brodnica","Phasor","Line",500,"1","Current","Pos. Seq"
"339","<0x850a-P-11>","[0x850a]","11","L500BRODNICA_2IP","BRODNICA","500BRODNICA_2","Brodnica","Phasor","Line",500,"2","Current","Pos. Seq"
"340","<0x850a-P-12>","[0x850a]","12","L500TAFERS___2IP","TAFERS","500TAFERS___2","Tafers","Phasor","Line",500,"2","Current","Pos. Seq"
"341","<0x850a-P-13>","[0x850a]","13","T500BANK1____1IP","BANK1","500BANK1____1","Transformer Bank #1","Phasor","Transformer",500,"1","Current","Pos. Seq"
"342","<0x850a-A-01>","[0x850a]","1","A500TAFERS___1MW","TAFERS","500TAFERS___1","Tafers","Analog","Analog",500,"1","Power-Real",""
"343","<0x850a-A-02>","[0x850a]","2","A500TAFERS___1MV","TAFERS","500TAFERS___1","Tafers","Analog","Analog",500,"1","Power-Reactive",""
"344","<0x850a-A-03>","[0x850a]","3","A500BRODNICA_1MW","BRODNICA","500BRODNICA_1","Brodnica","Analog","Analog",500,"1","Power-Real",""
"345","<0x850a-A-04>","[0x850a]","4","A500BRODNICA_1MV","BRODNICA","500BRODNICA_1","Brodnica","Analog","Analog",500,"1","Power-Reactive",""
"346","<0x850a-A-05>","[0x850a]","5","A500BRODNICA_2MW","BRODNICA","500BRODNICA_2","Brodnica","Analog","Analog",500,"2","Power-Real",""
"347","<0x850a-A-06>","[0x850a]","6","A500BRODNICA_2MV","BRODNICA","500BRODNICA_2","Brodnica","Analog","Analog",500,"2","Power-Reactive",""
"348","<0x850a-A-07>","[0x850a]","7","A500TAFERS___2MW","TAFERS","500TAFERS___2","Tafers","Analog","Analog",500,"2","Power-Real",""
"349","<0x850a-A-08>","[0x850a]","8","A500TAFERS___2MV","TAFERS","500TAFERS___2","Tafers","Analog","Analog",500,"2","Power-Reactive",""
